Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-2408522,"Selenoamino acid metabolism",1,4,4.310809354456299E-4,0.04549918195339975,0.1962612586740593,2,5,6.446621970087674E-4,10090,Mus musculus,"Q9JMH6","Q9JMH6","R-MMU-5263614;R-MMU-5263616"
R-MMU-8948751,"Regulation of PTEN stability and activity",3,68,0.0073283759025757084,0.04557111323371221,0.1962612586740593,2,13,0.0016761217122227953,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-8850992;R-MMU-8948757"
R-MMU-68882,"Mitotic Anaphase",6,223,0.02403276215109387,0.04657320916420704,0.1962612586740593,5,27,0.003481175863847344,10090,Mus musculus,"O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q9CU62","O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q9CU62","R-MMU-9668419;R-MMU-2545203;R-MMU-174202;R-MMU-2467811;R-MMU-2467809"
R-MMU-2555396,"Mitotic Metaphase and Anaphase",6,224,0.024140532384955275,0.0474075078168954,0.1962612586740593,5,28,0.0036101083032490976,10090,Mus musculus,"O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q9CU62","O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q9CU62","R-MMU-9668419;R-MMU-2545203;R-MMU-174202;R-MMU-2467811;R-MMU-2467809"
R-MMU-69202,"Cyclin E associated events during G1/S transition ",3,70,0.007543916370298524,0.048904899611515784,0.1962612586740593,2,18,0.0023207839092315627,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-198613;R-MMU-187574"
R-MMU-170822,"Regulation of Glucokinase by Glucokinase Regulatory Protein",2,31,0.003340877249703632,0.05109521403907247,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-170796"
R-MMU-190861,"Gap junction assembly",2,31,0.003340877249703632,0.05109521403907247,0.1962612586740593,1,6,7.735946364105209E-4,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-190520"
R-MMU-69656,"Cyclin A:Cdk2-associated events at S phase entry",3,72,0.007759456838021339,0.05235516404074059,0.1962612586740593,2,18,0.0023207839092315627,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-198613;R-MMU-187574"
R-MMU-2500257,"Resolution of Sister Chromatid Cohesion",4,121,0.013040198297230306,0.05347936923680152,0.1962612586740593,8,8,0.0010314595152140279,10090,Mus musculus,"Q922F4;Q9ERU9;Q9D6F9;Q9CU62","Q922F4;Q9ERU9;Q9D6F9;Q9CU62","R-MMU-2466068;R-MMU-1638821;R-MMU-1638803;R-MMU-2468287;R-MMU-2467794;R-MMU-2468293;R-MMU-2484822;R-MMU-2545253"
R-MMU-3301854,"Nuclear Pore Complex (NPC) Disassembly",2,32,0.003448647483565039,0.05404343779236265,0.1962612586740593,1,1,1.2893243940175349E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-2990882"
R-MMU-3108214,"SUMOylation of DNA damage response and repair proteins",3,74,0.007974997305744153,0.055920294388312364,0.1962612586740593,5,23,0.00296544610624033,10090,Mus musculus,"Q9ERU9;Q9CU62;F6ZDS4","Q9ERU9;Q9CU62;F6ZDS4","R-MMU-3000348;R-MMU-3108212;R-MMU-5228508;R-MMU-3000399;R-MMU-3000411"
R-MMU-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",1,5,5.388511693070374E-4,0.05654971851513335,0.1962612586740593,2,2,2.5786487880350697E-4,10090,Mus musculus,"Q8K1R7","Q8K1R7","R-MMU-2984220;R-MMU-2984226"
R-MMU-5627117,"RHO GTPases Activate ROCKs",1,5,5.388511693070374E-4,0.05654971851513335,0.1962612586740593,1,1,1.2893243940175349E-4,10090,Mus musculus,"P70335","P70335","R-MMU-419049"
R-MMU-5578749,"Transcriptional regulation by small RNAs",2,33,0.003556417717426447,0.05705058894238946,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-5578744"
R-MMU-948021,"Transport to the Golgi and subsequent modification",5,178,0.019183101627330532,0.057553963567614774,0.1962612586740593,7,57,0.007349149045899948,10090,Mus musculus,"Q9QZE5;Q922F4;Q9D6F9;Q9JIF7;P47753","Q9QZE5;Q922F4;Q9D6F9;Q9JIF7;P47753","R-MMU-6809003;R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-6807875;R-MMU-6809011;R-MMU-6807872"
R-MMU-5689880,"Ub-specific processing proteases",5,179,0.01929087186119194,0.058666391539109575,0.1962612586740593,4,38,0.004899432697266632,10090,Mus musculus,"Q8BY87;O35226;P99026;Q8VCM5;P35123","Q8BY87;O35226;P99026;Q8VCM5;P35123","R-MMU-5696947;R-MMU-8869456;R-MMU-5696872;R-MMU-5689539"
R-MMU-159227,"Transport of the SLBP independent Mature mRNA",2,34,0.0036641879512878542,0.06011493741534135,0.1962612586740593,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-111439;R-MMU-158484;R-MMU-158481"
R-MMU-4085377,"SUMOylation of SUMOylation proteins",2,34,0.0036641879512878542,0.06011493741534135,0.1962612586740593,2,5,6.446621970087674E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-4551679;R-MMU-4551649"
R-MMU-3299685,"Detoxification of Reactive Oxygen Species",2,34,0.0036641879512878542,0.06011493741534135,0.1962612586740593,3,28,0.0036101083032490976,10090,Mus musculus,"Q9JMH6;O09164","Q9JMH6;O09164","R-MMU-73646;R-MMU-3299682;R-MMU-4837364"
R-MMU-5653656,"Vesicle-mediated transport",13,695,0.0749003125336782,0.060612925934950934,0.1962612586740593,48,205,0.026431150077359463,10090,Mus musculus,"Q9QZE5;Q61646;Q922F4;Q60823;Q9JIF7;Q3UQN2;Q8BMG7;Q6PAR5;P01837;Q91W90;Q9D6F9;P47753;Q91X72","Q9QZE5;Q61646;Q922F4;Q60823;Q9JIF7;Q3UQN2;Q8BMG7;Q6PAR5;P01837;Q91W90;Q9D6F9;P47753;Q91X72","R-MMU-6809010;R-MMU-8866283;R-MMU-8850041;R-MMU-8867754;R-MMU-2230983;R-MMU-8867756;R-MMU-8933446;R-MMU-2168886;R-MMU-6809011;R-MMU-6811412;R-MMU-2168884;R-MMU-6811423;R-MMU-2168885;R-MMU-8877311;R-MMU-8869438;R-MMU-8850040;R-MMU-6807875;R-MMU-8849350;R-MMU-2230938;R-MMU-2168883;R-MMU-6807872;R-MMU-190520;R-MMU-2203516;R-MMU-8856808;R-MMU-8871193;R-MMU-6811418;R-MMU-6807877;R-MMU-6809006;R-MMU-432712;R-MMU-8856813;R-MMU-432706;R-MMU-8871194;R-MMU-429815;R-MMU-8862280;R-MMU-432707;R-MMU-6809003;R-MMU-432688;R-MMU-6811426;R-MMU-8875320;R-MMU-6811427;R-MMU-2168889;R-MMU-2168887;R-MMU-6811417;R-MMU-8877998;R-MMU-8868071;R-MMU-8849353;R-MMU-8868072;R-MMU-2168897"
R-MMU-159230,"Transport of the SLBP Dependant Mature mRNA",2,35,0.003771958185149262,0.06323478462619392,0.1962612586740593,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-159050;R-MMU-159046;R-MMU-77587"
R-MMU-192105,"Synthesis of bile acids and bile salts",2,35,0.003771958185149262,0.06323478462619392,0.1962612586740593,4,61,0.007864878803506963,10090,Mus musculus,"O35074;Q91XL9","O35074;Q91XL9","R-MMU-193709;R-MMU-193845;R-MMU-192157;R-MMU-8867667"
R-MMU-1222556,"ROS and RNS production in phagocytes",2,36,0.0038797284190106693,0.06640846299276593,0.1962612586740593,2,10,0.0012893243940175349,10090,Mus musculus,"P50516;Q05144","P50516;Q05144","R-MMU-1222516;R-MMU-6789092"
R-MMU-437239,"Recycling pathway of L1",2,36,0.0038797284190106693,0.06640846299276593,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-445071"
R-MMU-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",2,36,0.0038797284190106693,0.06640846299276593,0.1962612586740593,4,38,0.004899432697266632,10090,Mus musculus,"P19221;Q9ER35","P19221;Q9ER35","R-MMU-159728;R-MMU-159843;R-MMU-159826;R-MMU-6788867"
R-MMU-69278,"Cell Cycle, Mitotic",10,500,0.05388511693070374,0.06656809153594523,0.1962612586740593,55,259,0.033393501805054154,10090,Mus musculus,"Q8K1R7;Q99JX3;O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q60823;Q9CU62;F6ZDS4","Q8K1R7;Q99JX3;O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q60823;Q9CU62;F6ZDS4","R-MMU-2984220;R-MMU-174255;R-MMU-198613;R-MMU-174105;R-MMU-2473151;R-MMU-2984226;R-MMU-9668419;R-MMU-380316;R-MMU-174202;R-MMU-2467811;R-MMU-380508;R-MMU-2574845;R-MMU-380455;R-MMU-2574840;R-MMU-375302;R-MMU-68948;R-MMU-2468041;R-MMU-2484822;R-MMU-9648017;R-MMU-2466068;R-MMU-3000310;R-MMU-2468039;R-MMU-2473152;R-MMU-380272;R-MMU-3000319;R-MMU-69016;R-MMU-75825;R-MMU-2468040;R-MMU-2470935;R-MMU-8853419;R-MMU-8852306;R-MMU-8853405;R-MMU-8852280;R-MMU-188191;R-MMU-9648114;R-MMU-2468287;R-MMU-2468293;R-MMU-8852298;R-MMU-8854071;R-MMU-2545203;R-MMU-174058;R-MMU-2467809;R-MMU-380311;R-MMU-2545253;R-MMU-2422927;R-MMU-380283;R-MMU-1638821;R-MMU-1638803;R-MMU-2467794;R-MMU-187574;R-MMU-2990882;R-MMU-380303;R-MMU-8852354;R-MMU-8854044;R-MMU-380294"
R-MMU-173736,"Alternative complement activation",1,6,6.466214031684449E-4,0.06747349075079068,0.1962612586740593,9,9,0.0011603919546157814,10090,Mus musculus,"P01027","P01027","R-MMU-183130;R-MMU-173754;R-MMU-183122;R-MMU-173739;R-MMU-183126;R-MMU-173740;R-MMU-174551;R-MMU-173745;R-MMU-981539"
R-MMU-879415,"Advanced glycosylation endproduct receptor signaling",1,6,6.466214031684449E-4,0.06747349075079068,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"P47753","P47753","R-MMU-879377"
R-MMU-9646399,"Aggrephagy",2,37,0.003987498652872077,0.06963433545666076,0.1962612586740593,2,8,0.0010314595152140279,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-9646679;R-MMU-9646685"
R-MMU-3000171,"Non-integrin membrane-ECM interactions",2,38,0.004095268886733484,0.07291079501094799,0.1962612586740593,3,9,0.0011603919546157814,10090,Mus musculus,"P11276;P29788","P11276;P29788","R-MMU-2396337;R-MMU-2731141;R-MMU-2731122"
R-MMU-3232142,"SUMOylation of ubiquitinylation proteins",2,38,0.004095268886733484,0.07291079501094799,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-5228523"
R-MMU-174577,"Activation of C3 and C5",1,7,7.543916370298524E-4,0.0782719393798913,0.1962612586740593,3,3,3.8679731820526046E-4,10090,Mus musculus,"P01027","P01027","R-MMU-173680;R-MMU-173636;R-MMU-166817"
R-MMU-5674135,"MAP2K and MAPK activation",2,40,0.004310809354456299,0.07960919483327433,0.1962612586740593,8,12,0.0015471892728210418,10090,Mus musculus,"Q8VCM7;P11276","Q8VCM7;P11276","R-MMU-5672978;R-MMU-9657608;R-MMU-9657603;R-MMU-9657606;R-MMU-5672973;R-MMU-9657599;R-MMU-5672972;R-MMU-5672980"
R-MMU-977606,"Regulation of Complement cascade",4,139,0.01498006250673564,0.07982696287764879,0.1962612586740593,17,23,0.00296544610624033,10090,Mus musculus,"P01837;P19221;P01027;P29788","P01837;P19221;P01027;P29788","R-MMU-964811;R-MMU-8852266;R-MMU-8852716;R-MMU-2530429;R-MMU-977615;R-MMU-8852874;R-MMU-9021306;R-MMU-8851436;R-MMU-2530453;R-MMU-1006143;R-MMU-8853252;R-MMU-977602;R-MMU-8852481;R-MMU-981621;R-MMU-977619;R-MMU-8852809;R-MMU-981535"
R-MMU-5358351,"Signaling by Hedgehog",4,140,0.015087832740597048,0.0814513132412803,0.1962612586740593,8,53,0.006833419288292934,10090,Mus musculus,"O35226;Q922F4;P99026;Q9D6F9","O35226;Q922F4;P99026;Q9D6F9","R-MMU-5610754;R-MMU-5610758;R-MMU-5635868;R-MMU-5610733;R-MMU-5610760;R-MMU-5362448;R-MMU-5610767;R-MMU-5635854"
R-MMU-159231,"Transport of Mature mRNA Derived from an Intronless Transcript",2,41,0.004418579588317707,0.08302806718719358,0.1962612586740593,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-158447;R-MMU-77594;R-MMU-158441"
R-MMU-190828,"Gap junction trafficking",2,41,0.004418579588317707,0.08302806718719358,0.1962612586740593,1,10,0.0012893243940175349,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-190520"
R-MMU-4086400,"PCP/CE pathway",3,88,0.009483780579803858,0.08393605440060581,0.1962612586740593,2,16,0.0020629190304280558,10090,Mus musculus,"O35226;P99026;Q05144","O35226;P99026;Q05144","R-MMU-4608855;R-MMU-3858475"
R-MMU-8876198,"RAB GEFs exchange GTP for GDP on RABs",3,89,0.009591550813665266,0.08613113426482188,0.1962612586740593,4,21,0.002707581227436823,10090,Mus musculus,"Q60823;Q8BMG7;Q6PAR5","Q60823;Q8BMG7;Q6PAR5","R-MMU-8877311;R-MMU-8875320;R-MMU-8933446;R-MMU-8877998"
R-MMU-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",2,42,0.0045263498221791145,0.08649138990464855,0.1962612586740593,9,9,0.0011603919546157814,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-111439;R-MMU-159050;R-MMU-158447;R-MMU-77594;R-MMU-158484;R-MMU-159046;R-MMU-77587;R-MMU-158441;R-MMU-158481"
R-MMU-9010553,"Regulation of expression of SLITs and ROBOs",1,8,8.621618708912598E-4,0.08894648890038903,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"Q62165","Q62165","R-MMU-9010872"
R-MMU-4615885,"SUMOylation of DNA replication proteins",2,43,0.0046341200560405214,0.08999769938243662,0.1962612586740593,1,6,7.735946364105209E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-4655355"
R-MMU-157858,"Gap junction trafficking and regulation",2,43,0.0046341200560405214,0.08999769938243662,0.1962612586740593,1,13,0.0016761217122227953,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-190520"
R-MMU-211000,"Gene Silencing by RNA",2,43,0.0046341200560405214,0.08999769938243662,0.1962612586740593,1,14,0.0018050541516245488,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-5578744"
R-MMU-194068,"Bile acid and bile salt metabolism",2,43,0.0046341200560405214,0.08999769938243662,0.1962612586740593,4,72,0.009283135636926251,10090,Mus musculus,"O35074;Q91XL9","O35074;Q91XL9","R-MMU-193709;R-MMU-193845;R-MMU-192157;R-MMU-8867667"
R-MMU-5607764,"CLEC7A (Dectin-1) signaling",3,92,0.009914861515249488,0.09286149882070616,0.1962612586740593,4,37,0.004770500257864879,10090,Mus musculus,"O35226;P99026;Q9EPB4","O35226;P99026;Q9EPB4","R-MMU-5607731;R-MMU-5607724;R-MMU-5660663;R-MMU-5660662"
R-MMU-168256,"Immune System",28,1882,0.20282358012716886,0.09288350010138036,0.1962612586740593,119,1103,0.1422124806601341,10090,Mus musculus,"Q61830;Q922F4;P99026;O08807;Q60823;Q9JIF7;P50516;Q8VCM7;Q62167;Q91XL9;P12382;O35226;P01837;Q9D6F9;Q91W90;P47753;Q9EPB4;P29788;Q61646;P19221;Q69ZR2;P11276;P70335;Q05144;Q9D154;O89017;P01027;P0C605","Q61830;Q922F4;P99026;O08807;Q60823;Q9JIF7;P50516;Q8VCM7;Q62167;Q91XL9;P12382;O35226;P01837;Q9D6F9;Q91W90;P47753;Q9EPB4;P29788;Q61646;P19221;Q69ZR2;P11276;P70335;Q05144;Q9D154;O89017;P01027;P0C605","R-MMU-5668520;R-MMU-9606151;R-MMU-964811;R-MMU-8852716;R-MMU-5660663;R-MMU-5660662;R-MMU-166753;R-MMU-173754;R-MMU-8852481;R-MMU-2730851;R-MMU-5690701;R-MMU-981621;R-MMU-5690740;R-MMU-5668481;R-MMU-166792;R-MMU-981535;R-MMU-981539;R-MMU-2029467;R-MMU-5690702;R-MMU-5607731;R-MMU-2130336;R-MMU-9657608;R-MMU-9657603;R-MMU-9657606;R-MMU-2454240;R-MMU-198640;R-MMU-2454208;R-MMU-8852874;R-MMU-1236970;R-MMU-5607724;R-MMU-2454192;R-MMU-8852809;R-MMU-9657599;R-MMU-8870678;R-MMU-6798747;R-MMU-1236955;R-MMU-199518;R-MMU-2530429;R-MMU-2213248;R-MMU-2029476;R-MMU-166817;R-MMU-8851436;R-MMU-2197697;R-MMU-8853252;R-MMU-389756;R-MMU-2317314;R-MMU-2730882;R-MMU-2317332;R-MMU-6798745;R-MMU-1222516;R-MMU-1678920;R-MMU-2730886;R-MMU-2730884;R-MMU-9021306;R-MMU-6798743;R-MMU-2530453;R-MMU-913996;R-MMU-983696;R-MMU-183130;R-MMU-173631;R-MMU-183122;R-MMU-173636;R-MMU-1236940;R-MMU-183126;R-MMU-5672972;R-MMU-199161;R-MMU-983140;R-MMU-1168640;R-MMU-173626;R-MMU-6798751;R-MMU-5672978;R-MMU-2029271;R-MMU-983150;R-MMU-2029270;R-MMU-6800426;R-MMU-198270;R-MMU-8852266;R-MMU-2730833;R-MMU-2029272;R-MMU-5672980;R-MMU-977615;R-MMU-2029273;R-MMU-983700;R-MMU-173680;R-MMU-1006143;R-MMU-977602;R-MMU-5672973;R-MMU-1236941;R-MMU-2029268;R-MMU-983147;R-MMU-109702;R-MMU-983707;R-MMU-983156;R-MMU-983157;R-MMU-174551;R-MMU-2029455;R-MMU-983703;R-MMU-109700;R-MMU-2029452;R-MMU-209061;R-MMU-2029451;R-MMU-977619;R-MMU-2029453;R-MMU-2029459;R-MMU-6798748;R-MMU-173745;R-MMU-5658430;R-MMU-1861621;R-MMU-6789092;R-MMU-1112666;R-MMU-173739;R-MMU-6798749;R-MMU-173740;R-MMU-2029458;R-MMU-2730843;R-MMU-879377;R-MMU-6800434;R-MMU-2029457;R-MMU-390329"
R-MMU-69242,"S Phase",4,147,0.0158422243776269,0.0932760075694049,0.1962612586740593,9,48,0.006188757091284167,10090,Mus musculus,"O35226;P99026;Q60823;Q9CU62","O35226;P99026;Q60823;Q9CU62","R-MMU-2468039;R-MMU-198613;R-MMU-68948;R-MMU-187574;R-MMU-2468041;R-MMU-2473152;R-MMU-2473151;R-MMU-69016;R-MMU-75825"
R-MMU-166658,"Complement cascade",4,148,0.015949994611488306,0.09502900148414395,0.1962612586740593,33,50,0.006446621970087674,10090,Mus musculus,"P01837;P19221;P01027;P29788","P01837;P19221;P01027;P29788","R-MMU-183130;R-MMU-173631;R-MMU-183122;R-MMU-173636;R-MMU-183126;R-MMU-964811;R-MMU-8852716;R-MMU-2530429;R-MMU-174551;R-MMU-166817;R-MMU-8851436;R-MMU-166753;R-MMU-8853252;R-MMU-173754;R-MMU-8852481;R-MMU-981621;R-MMU-977619;R-MMU-173626;R-MMU-166792;R-MMU-981535;R-MMU-981539;R-MMU-8852266;R-MMU-173745;R-MMU-977615;R-MMU-8852874;R-MMU-9021306;R-MMU-2530453;R-MMU-173680;R-MMU-1006143;R-MMU-977602;R-MMU-173739;R-MMU-173740;R-MMU-8852809"
R-MMU-5689603,"UCH proteinases",3,93,0.010022631749110895,0.09515234516063253,0.1962612586740593,3,9,0.0011603919546157814,10090,Mus musculus,"O35226;P99026;Q9R0P9","O35226;P99026;Q9R0P9","R-MMU-5665871;R-MMU-5690319;R-MMU-5665854"
R-MMU-6798695,"Neutrophil degranulation",10,539,0.058088156051298634,0.09763020093823194,0.1962612586740593,8,10,0.0012893243940175349,10090,Mus musculus,"P12382;Q61646;O08807;Q91W90;Q9JIF7;Q9EPB4;P01027;Q62167;P70335;Q9D154","P12382;Q61646;O08807;Q91W90;Q9JIF7;Q9EPB4;P01027;Q62167;P70335;Q9D154","R-MMU-6798751;R-MMU-6798747;R-MMU-6798748;R-MMU-6798745;R-MMU-6798749;R-MMU-6800426;R-MMU-6800434;R-MMU-6798743"
R-MMU-9634638,"Estrogen-dependent nuclear events downstream of ESR-membrane signaling",1,9,9.699321047526673E-4,0.09949854776964107,0.1962612586740593,2,5,6.446621970087674E-4,10090,Mus musculus,"Q60823","Q60823","R-MMU-9624526;R-MMU-199298"
R-MMU-159740,"Gamma-carboxylation of protein precursors",1,9,9.699321047526673E-4,0.09949854776964107,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"P19221","P19221","R-MMU-159826"
R-MMU-159763,"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus",1,9,9.699321047526673E-4,0.09949854776964107,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"P19221","P19221","R-MMU-159843"
R-MMU-4570464,"SUMOylation of RNA binding proteins",2,46,0.004957430757624744,0.10076032011215308,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-4570493"
R-MMU-1236975,"Antigen processing-Cross presentation",3,96,0.010345942450695119,0.10216285485281729,0.1962612586740593,4,15,0.0019339865910263023,10090,Mus musculus,"Q61830;O35226;P99026","Q61830;O35226;P99026","R-MMU-1236955;R-MMU-1236970;R-MMU-1236940;R-MMU-1236941"
R-MMU-422475,"Axon guidance",6,279,0.030067895247332686,0.10772525774846298,0.1962612586740593,8,155,0.01998452810727179,10090,Mus musculus,"Q922F4;Q9D6F9;P11688;Q62165;Q62188;P70335","Q922F4;Q9D6F9;P11688;Q62165;Q62188;P70335","R-MMU-3928576;R-MMU-9010872;R-MMU-374686;R-MMU-399947;R-MMU-419049;R-MMU-445071;R-MMU-399951;R-MMU-399944"
R-MMU-9675108,"Nervous system development",6,280,0.030175665481194096,0.1090805991205932,0.1962612586740593,8,157,0.020242392986075296,10090,Mus musculus,"Q922F4;Q9D6F9;P11688;Q62165;Q62188;P70335","Q922F4;Q9D6F9;P11688;Q62165;Q62188;P70335","R-MMU-3928576;R-MMU-9010872;R-MMU-374686;R-MMU-399947;R-MMU-419049;R-MMU-445071;R-MMU-399951;R-MMU-399944"
R-MMU-202733,"Cell surface interactions at the vascular wall",5,217,0.023386140747925423,0.1099014974566086,0.1962612586740593,3,58,0.007478081485301702,10090,Mus musculus,"P01837;Q9Z126;P19221;P11688;P11276","P01837;Q9Z126;P19221;P11688;P11276","R-MMU-8858428;R-MMU-202723;R-MMU-141040"
R-MMU-198693,"AKT phosphorylates targets in the nucleus",1,10,0.0010777023386140748,0.1099295085833103,0.1962612586740593,4,4,5.157297576070139E-4,10090,Mus musculus,"Q60823","Q60823","R-MMU-199299;R-MMU-199839;R-MMU-199298;R-MMU-199863"
R-MMU-2470946,"Cohesin Loading onto Chromatin",1,10,0.0010777023386140748,0.1099295085833103,0.1962612586740593,2,2,2.5786487880350697E-4,10090,Mus musculus,"Q9CU62","Q9CU62","R-MMU-2470935;R-MMU-2468040"
R-MMU-162658,"Golgi Cisternae Pericentriolar Stack Reorganization",1,10,0.0010777023386140748,0.1099295085833103,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"Q99JX3","Q99JX3","R-MMU-2422927"
R-MMU-159782,"Removal of aminoterminal propeptides from gamma-carboxylated proteins",1,10,0.0010777023386140748,0.1099295085833103,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"P19221","P19221","R-MMU-159728"
R-MMU-191859,"snRNP Assembly",2,49,0.005280741459208966,0.11185970982341742,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-191830"
R-MMU-194441,"Metabolism of non-coding RNA",2,49,0.005280741459208966,0.11185970982341742,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-191830"
R-MMU-5628897,"TP53 Regulates Metabolic Genes",2,49,0.005280741459208966,0.11185970982341742,0.1962612586740593,2,17,0.002191851469829809,10090,Mus musculus,"Q60823;Q9JMH6","Q60823;Q9JMH6","R-MMU-73646;R-MMU-198609"
R-MMU-195258,"RHO GTPase Effectors",5,219,0.023601681215648238,0.11306372175528712,0.1962612586740593,8,75,0.009669932955131511,10090,Mus musculus,"Q922F4;Q9ERU9;Q9D6F9;P70335;Q05144","Q922F4;Q9ERU9;Q9D6F9;P70335;Q05144","R-MMU-5666169;R-MMU-5668605;R-MMU-5672329;R-MMU-5668629;R-MMU-9626848;R-MMU-419049;R-MMU-5666160;R-MMU-5666129"
R-MMU-75815,"Ubiquitin-dependent degradation of Cyclin D",2,50,0.005388511693070374,0.11562819046375916,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-75825"
R-MMU-350562,"Regulation of ornithine decarboxylase (ODC)",2,50,0.005388511693070374,0.11562819046375916,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-353125"
R-MMU-69610,"p53-Independent DNA Damage Response",2,51,0.005496281926931782,0.11942889867605722,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-69600"
R-MMU-69601,"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",2,51,0.005496281926931782,0.11942889867605722,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-69600"
R-MMU-69613,"p53-Independent G1/S DNA damage checkpoint",2,51,0.005496281926931782,0.11942889867605722,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-69600"
R-MMU-8939902,"Regulation of RUNX2 expression and activity",2,51,0.005496281926931782,0.11942889867605722,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-8939801"
R-MMU-349425,"Autodegradation of the E3 ubiquitin ligase COP1",2,51,0.005496281926931782,0.11942889867605722,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-264458"
R-MMU-198323,"AKT phosphorylates targets in the cytosol",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,7,7,9.025270758122744E-4,10090,Mus musculus,"Q60823","Q60823","R-MMU-198611;R-MMU-198621;R-MMU-198613;R-MMU-8948757;R-MMU-198609;R-MMU-200143;R-MMU-198599"
